points,constructorId,raceId,year,name,driverId,grid,positionOrder,team_grid,skill_diff
0.0,3,1061,2021,British Grand Prix,849.0,17.0,7.0,14.5,2.5
0.0,3,1061,2021,British Grand Prix,847.0,12.0,9.0,14.5,-2.5
40.0,214,1061,2021,British Grand Prix,839.0,9.0,12.0,8.0,1.0
40.0,214,1061,2021,British Grand Prix,4.0,7.0,14.0,8.0,-1.0
2.0,51,1061,2021,British Grand Prix,8.0,13.0,6.0,14.0,-1.0
2.0,51,1061,2021,British Grand Prix,841.0,15.0,8.0,14.0,1.0
48.0,117,1061,2021,British Grand Prix,20.0,8.0,2.0,11.0,-3.0
0.0,210,1061,2021,British Grand Prix,854.0,18.0,3.0,18.5,-0.5
49.0,213,1061,2021,British Grand Prix,842.0,11.0,10.0,13.5,-2.5
148.0,6,1061,2021,British Grand Prix,832.0,10.0,15.0,7.0,3.0
148.0,6,1061,2021,British Grand Prix,844.0,4.0,19.0,7.0,-3.0
163.0,1,1061,2021,British Grand Prix,817.0,6.0,16.0,5.5,0.5
163.0,1,1061,2021,British Grand Prix,846.0,5.0,17.0,5.5,-0.5
289.0,9,1061,2021,British Grand Prix,830.0,1.0,1.0,0.5,0.5
289.0,9,1061,2021,British Grand Prix,815.0,20.0,5.0,0.5,-0.5
285.0,131,1061,2021,British Grand Prix,822.0,3.0,18.0,2.5,0.5
285.0,131,1061,2021,British Grand Prix,1.0,2.0,20.0,2.5,-0.5
49.0,213,1061,2021,British Grand Prix,852.0,16.0,11.0,13.5,2.5
10.0,3,1062,2021,Hungarian Grand Prix,849.0,18.0,14.0,17.5,0.5
10.0,3,1062,2021,Hungarian Grand Prix,847.0,17.0,13.0,17.5,-0.5
163.0,6,1062,2021,Hungarian Grand Prix,832.0,15.0,18.0,11.0,4.0
163.0,6,1062,2021,Hungarian Grand Prix,844.0,7.0,3.0,11.0,-4.0
303.0,131,1062,2021,Hungarian Grand Prix,822.0,2.0,5.0,1.5,0.5
291.0,9,1062,2021,Hungarian Grand Prix,815.0,4.0,4.0,3.5,0.5
303.0,131,1062,2021,Hungarian Grand Prix,1.0,1.0,19.0,1.5,-0.5
0.0,210,1062,2021,Hungarian Grand Prix,853.0,19.0,7.0,19.5,-0.5
291.0,9,1062,2021,Hungarian Grand Prix,830.0,3.0,12.0,3.5,-0.5
0.0,210,1062,2021,Hungarian Grand Prix,854.0,20.0,9.0,19.5,0.5
77.0,214,1062,2021,Hungarian Grand Prix,839.0,8.0,20.0,8.5,-0.5
163.0,1,1062,2021,Hungarian Grand Prix,817.0,11.0,10.0,8.5,2.5
77.0,214,1062,2021,Hungarian Grand Prix,4.0,9.0,17.0,8.5,0.5
3.0,51,1062,2021,Hungarian Grand Prix,8.0,13.0,11.0,6.5,6.5
3.0,51,1062,2021,Hungarian Grand Prix,841.0,20.0,8.0,6.5,-6.5
163.0,1,1062,2021,Hungarian Grand Prix,846.0,6.0,6.0,8.5,-2.5
48.0,117,1062,2021,Hungarian Grand Prix,20.0,10.0,1.0,11.0,-1.0
68.0,213,1062,2021,Hungarian Grand Prix,842.0,5.0,16.0,10.5,-5.5
68.0,213,1062,2021,Hungarian Grand Prix,852.0,16.0,15.0,10.5,5.5
48.0,117,1062,2021,Hungarian Grand Prix,840.0,12.0,2.0,11.0,1.0
3.0,51,1063,2021,Belgian Grand Prix,841.0,14.0,8.0,7.0,7.0
0.0,210,1063,2021,Belgian Grand Prix,853.0,18.0,4.0,17.5,0.5
0.0,210,1063,2021,Belgian Grand Prix,854.0,17.0,5.0,17.5,-0.5
20.0,3,1063,2021,Belgian Grand Prix,849.0,10.0,12.0,6.0,4.0
20.0,3,1063,2021,Belgian Grand Prix,847.0,2.0,19.0,6.0,-4.0
80.0,214,1063,2021,Belgian Grand Prix,4.0,12.0,10.0,10.0,2.0
80.0,214,1063,2021,Belgian Grand Prix,839.0,8.0,14.0,10.0,-2.0
3.0,51,1063,2021,Belgian Grand Prix,8.0,20.0,3.0,7.0,-7.0
53.0,117,1063,2021,Belgian Grand Prix,840.0,19.0,1.0,12.0,7.0
53.0,117,1063,2021,Belgian Grand Prix,20.0,5.0,16.0,12.0,-7.0
310.5,131,1063,2021,Belgian Grand Prix,1.0,3.0,18.0,8.0,-5.0
72.0,213,1063,2021,Belgian Grand Prix,842.0,6.0,15.0,11.0,-5.0
165.5,6,1063,2021,Belgian Grand Prix,832.0,11.0,11.0,10.0,1.0
165.5,6,1063,2021,Belgian Grand Prix,844.0,9.0,13.0,10.0,-1.0
169.0,1,1063,2021,Belgian Grand Prix,846.0,15.0,7.0,9.5,5.5
169.0,1,1063,2021,Belgian Grand Prix,817.0,4.0,17.0,9.5,-5.5
303.5,9,1063,2021,Belgian Grand Prix,815.0,20.0,2.0,0.5,-0.5
303.5,9,1063,2021,Belgian Grand Prix,830.0,1.0,20.0,0.5,0.5
310.5,131,1063,2021,Belgian Grand Prix,822.0,13.0,9.0,8.0,5.0
72.0,213,1063,2021,Belgian Grand Prix,852.0,16.0,6.0,11.0,5.0
3.0,51,1064,2021,Dutch Grand Prix,841.0,7.0,7.0,11.5,-4.5
3.0,51,1064,2021,Dutch Grand Prix,9.0,16.0,6.0,11.5,4.5
90.0,214,1064,2021,Dutch Grand Prix,4.0,9.0,15.0,8.5,0.5
90.0,214,1064,2021,Dutch Grand Prix,839.0,8.0,12.0,8.5,-0.5
53.0,117,1064,2021,Dutch Grand Prix,20.0,15.0,8.0,13.5,1.5
20.0,3,1064,2021,Dutch Grand Prix,847.0,11.0,4.0,5.5,5.5
0.0,210,1064,2021,Dutch Grand Prix,854.0,17.0,3.0,17.5,-0.5
0.0,210,1064,2021,Dutch Grand Prix,853.0,18.0,1.0,17.5,0.5
20.0,3,1064,2021,Dutch Grand Prix,849.0,20.0,5.0,5.5,-5.5
53.0,117,1064,2021,Dutch Grand Prix,840.0,12.0,9.0,13.5,-1.5
344.5,131,1064,2021,Dutch Grand Prix,1.0,2.0,19.0,2.5,-0.5
84.0,213,1064,2021,Dutch Grand Prix,842.0,4.0,17.0,9.0,-5.0
181.5,6,1064,2021,Dutch Grand Prix,832.0,6.0,14.0,5.5,0.5
181.5,6,1064,2021,Dutch Grand Prix,844.0,5.0,16.0,5.5,-0.5
170.0,1,1064,2021,Dutch Grand Prix,817.0,10.0,10.0,11.5,-1.5
170.0,1,1064,2021,Dutch Grand Prix,846.0,13.0,11.0,11.5,1.5
332.5,9,1064,2021,Dutch Grand Prix,815.0,20.0,13.0,0.5,-0.5
332.5,9,1064,2021,Dutch Grand Prix,830.0,1.0,20.0,0.5,0.5
344.5,131,1064,2021,Dutch Grand Prix,822.0,3.0,18.0,2.5,0.5
84.0,213,1064,2021,Dutch Grand Prix,852.0,14.0,2.0,9.0,5.0
3.0,51,1065,2021,Italian Grand Prix,841.0,7.0,8.0,12.0,-5.0
3.0,51,1065,2021,Italian Grand Prix,9.0,17.0,7.0,12.0,5.0
95.0,214,1065,2021,Italian Grand Prix,4.0,10.0,13.0,11.0,-1.0
95.0,214,1065,2021,Italian Grand Prix,839.0,12.0,11.0,11.0,1.0
0.0,210,1065,2021,Italian Grand Prix,853.0,16.0,5.0,17.0,-1.0
22.0,3,1065,2021,Italian Grand Prix,849.0,13.0,10.0,13.5,-0.5
0.0,210,1065,2021,Italian Grand Prix,854.0,18.0,6.0,17.0,1.0
59.0,117,1065,2021,Italian Grand Prix,20.0,11.0,9.0,10.0,1.0
22.0,3,1065,2021,Italian Grand Prix,847.0,14.0,12.0,13.5,0.5
59.0,117,1065,2021,Italian Grand Prix,840.0,9.0,14.0,10.0,-1.0
362.5,131,1065,2021,Italian Grand Prix,822.0,19.0,18.0,11.5,7.5
84.0,213,1065,2021,Italian Grand Prix,842.0,20.0,2.0,0.0,0.0
362.5,131,1065,2021,Italian Grand Prix,1.0,4.0,4.0,11.5,-7.5
344.5,9,1065,2021,Italian Grand Prix,815.0,8.0,16.0,4.5,3.5
344.5,9,1065,2021,Italian Grand Prix,830.0,1.0,3.0,4.5,-3.5
84.0,213,1065,2021,Italian Grand Prix,852.0,20.0,1.0,0.0,0.0
215.0,1,1065,2021,Italian Grand Prix,846.0,3.0,19.0,2.5,0.5
201.5,6,1065,2021,Italian Grand Prix,844.0,5.0,17.0,5.5,-0.5
201.5,6,1065,2021,Italian Grand Prix,832.0,6.0,15.0,5.5,0.5
215.0,1,1065,2021,Italian Grand Prix,817.0,2.0,20.0,2.5,-0.5
59.0,117,1066,2021,Russian Grand Prix,20.0,10.0,9.0,8.5,1.5
0.0,210,1066,2021,Russian Grand Prix,853.0,15.0,3.0,14.5,0.5
23.0,3,1066,2021,Russian Grand Prix,849.0,18.0,2.0,10.5,7.5
23.0,3,1066,2021,Russian Grand Prix,847.0,3.0,11.0,10.5,-7.5
103.0,214,1066,2021,Russian Grand Prix,839.0,9.0,7.0,7.5,1.5
103.0,214,1066,2021,Russian Grand Prix,4.0,6.0,15.0,7.5,-1.5
7.0,51,1066,2021,Russian Grand Prix,841.0,17.0,5.0,15.0,2.0
7.0,51,1066,2021,Russian Grand Prix,8.0,13.0,13.0,15.0,-2.0
0.0,210,1066,2021,Russian Grand Prix,854.0,14.0,1.0,14.5,-0.5
59.0,117,1066,2021,Russian Grand Prix,840.0,7.0,10.0,8.5,-1.5
84.0,213,1066,2021,Russian Grand Prix,842.0,11.0,8.0,11.5,-0.5
216.5,6,1066,2021,Russian Grand Prix,844.0,19.0,6.0,10.5,8.5
216.5,6,1066,2021,Russian Grand Prix,832.0,2.0,18.0,10.5,-8.5
234.0,1,1066,2021,Russian Grand Prix,846.0,1.0,14.0,3.0,-2.0
234.0,1,1066,2021,Russian Grand Prix,817.0,5.0,17.0,3.0,2.0
364.5,9,1066,2021,Russian Grand Prix,815.0,8.0,12.0,14.0,-6.0
364.5,9,1066,2021,Russian Grand Prix,830.0,20.0,19.0,14.0,6.0
397.5,131,1066,2021,Russian Grand Prix,822.0,16.0,16.0,10.0,6.0
397.5,131,1066,2021,Russian Grand Prix,1.0,4.0,20.0,10.0,-6.0
84.0,213,1066,2021,Russian Grand Prix,852.0,12.0,4.0,11.5,0.5
7.0,51,1067,2021,Turkish Grand Prix,841.0,16.0,10.0,16.5,-0.5
7.0,51,1067,2021,Turkish Grand Prix,8.0,17.0,9.0,16.5,0.5
104.0,214,1067,2021,Turkish Grand Prix,839.0,12.0,11.0,8.5,3.5
104.0,214,1067,2021,Turkish Grand Prix,4.0,5.0,5.0,8.5,-3.5
61.0,117,1067,2021,Turkish Grand Prix,20.0,10.0,3.0,9.0,1.0
23.0,3,1067,2021,Turkish Grand Prix,849.0,15.0,4.0,14.0,1.0
0.0,210,1067,2021,Turkish Grand Prix,854.0,14.0,2.0,16.0,-2.0
0.0,210,1067,2021,Turkish Grand Prix,853.0,18.0,1.0,16.0,2.0
23.0,3,1067,2021,Turkish Grand Prix,847.0,13.0,6.0,14.0,-1.0
61.0,117,1067,2021,Turkish Grand Prix,840.0,8.0,12.0,9.0,-1.0
433.5,131,1067,2021,Turkish Grand Prix,822.0,1.0,20.0,6.0,-5.0
92.0,213,1067,2021,Turkish Grand Prix,842.0,4.0,15.0,6.5,-2.5
433.5,131,1067,2021,Turkish Grand Prix,1.0,11.0,16.0,6.0,5.0
397.5,9,1067,2021,Turkish Grand Prix,830.0,2.0,19.0,4.0,-2.0
397.5,9,1067,2021,Turkish Grand Prix,815.0,6.0,18.0,4.0,2.0
92.0,213,1067,2021,Turkish Grand Prix,852.0,9.0,7.0,6.5,2.5
240.0,1,1067,2021,Turkish Grand Prix,817.0,20.0,8.0,13.5,6.5
232.5,6,1067,2021,Turkish Grand Prix,844.0,3.0,17.0,11.0,-8.0
232.5,6,1067,2021,Turkish Grand Prix,832.0,19.0,13.0,11.0,8.0
240.0,1,1067,2021,Turkish Grand Prix,846.0,7.0,14.0,13.5,-6.5
0.0,210,1069,2021,United States Grand Prix,853.0,17.0,4.0,16.5,0.5
0.0,210,1069,2021,United States Grand Prix,854.0,16.0,5.0,16.5,-0.5
23.0,3,1069,2021,United States Grand Prix,849.0,14.0,6.0,17.0,-3.0
23.0,3,1069,2021,United States Grand Prix,847.0,20.0,7.0,17.0,3.0
104.0,214,1069,2021,United States Grand Prix,839.0,11.0,2.0,15.0,-4.0
104.0,214,1069,2021,United States Grand Prix,4.0,19.0,3.0,15.0,4.0
7.0,51,1069,2021,United States Grand Prix,8.0,15.0,8.0,13.5,1.5
62.0,117,1069,2021,United States Grand Prix,840.0,13.0,9.0,15.5,-2.5
62.0,117,1069,2021,United States Grand Prix,20.0,18.0,11.0,15.5,2.5
7.0,51,1069,2021,United States Grand Prix,841.0,12.0,10.0,13.5,-1.5
94.0,213,1069,2021,United States Grand Prix,852.0,10.0,12.0,9.0,1.0
94.0,213,1069,2021,United States Grand Prix,842.0,8.0,1.0,9.0,-1.0
460.5,131,1069,2021,United States Grand Prix,822.0,9.0,15.0,5.5,3.5
437.5,9,1069,2021,United States Grand Prix,830.0,1.0,20.0,2.0,-1.0
437.5,9,1069,2021,United States Grand Prix,815.0,3.0,18.0,2.0,1.0
460.5,131,1069,2021,United States Grand Prix,1.0,2.0,19.0,5.5,-3.5
254.0,1,1069,2021,United States Grand Prix,846.0,7.0,13.0,6.5,0.5
250.5,6,1069,2021,United States Grand Prix,844.0,4.0,17.0,4.5,-0.5
250.5,6,1069,2021,United States Grand Prix,832.0,5.0,14.0,4.5,0.5
254.0,1,1069,2021,United States Grand Prix,817.0,6.0,16.0,6.5,-0.5
68.0,117,1070,2021,Mexico City Grand Prix,840.0,20.0,7.0,14.5,5.5
0.0,210,1070,2021,Mexico City Grand Prix,853.0,15.0,3.0,14.5,0.5
23.0,3,1070,2021,Mexico City Grand Prix,849.0,13.0,4.0,14.5,-1.5
23.0,3,1070,2021,Mexico City Grand Prix,847.0,16.0,5.0,14.5,1.5
106.0,214,1070,2021,Mexico City Grand Prix,839.0,19.0,8.0,15.5,3.5
106.0,214,1070,2021,Mexico City Grand Prix,4.0,12.0,12.0,15.5,-3.5
11.0,51,1070,2021,Mexico City Grand Prix,841.0,11.0,10.0,10.5,0.5
11.0,51,1070,2021,Mexico City Grand Prix,8.0,10.0,13.0,10.5,-0.5
68.0,117,1070,2021,Mexico City Grand Prix,20.0,9.0,14.0,14.5,-5.5
0.0,210,1070,2021,Mexico City Grand Prix,854.0,14.0,2.0,14.5,-0.5
106.0,213,1070,2021,Mexico City Grand Prix,842.0,5.0,17.0,11.0,-6.0
478.5,131,1070,2021,Mexico City Grand Prix,1.0,2.0,19.0,1.5,0.5
478.5,131,1070,2021,Mexico City Grand Prix,822.0,1.0,6.0,1.5,-0.5
477.5,9,1070,2021,Mexico City Grand Prix,830.0,3.0,20.0,3.5,-0.5
477.5,9,1070,2021,Mexico City Grand Prix,815.0,4.0,18.0,3.5,0.5
106.0,213,1070,2021,Mexico City Grand Prix,852.0,17.0,1.0,11.0,6.0
255.0,1,1070,2021,Mexico City Grand Prix,817.0,7.0,9.0,12.5,-5.5
268.5,6,1070,2021,Mexico City Grand Prix,844.0,8.0,16.0,7.0,1.0
268.5,6,1070,2021,Mexico City Grand Prix,832.0,6.0,15.0,7.0,-1.0
255.0,1,1070,2021,Mexico City Grand Prix,846.0,18.0,11.0,12.5,5.5
68.0,117,1071,2021,São Paulo Grand Prix,840.0,14.0,1.0,11.5,2.5
0.0,210,1071,2021,São Paulo Grand Prix,853.0,19.0,4.0,18.5,0.5
23.0,3,1071,2021,São Paulo Grand Prix,849.0,16.0,5.0,16.5,-0.5
23.0,3,1071,2021,São Paulo Grand Prix,847.0,17.0,8.0,16.5,0.5
112.0,214,1071,2021,São Paulo Grand Prix,4.0,12.0,12.0,10.0,2.0
112.0,214,1071,2021,São Paulo Grand Prix,839.0,8.0,13.0,10.0,-2.0
11.0,51,1071,2021,São Paulo Grand Prix,841.0,13.0,7.0,6.5,6.5
11.0,51,1071,2021,São Paulo Grand Prix,8.0,20.0,9.0,6.5,-6.5
68.0,117,1071,2021,São Paulo Grand Prix,20.0,9.0,10.0,11.5,-2.5
0.0,210,1071,2021,São Paulo Grand Prix,854.0,18.0,3.0,18.5,-0.5
112.0,213,1071,2021,São Paulo Grand Prix,842.0,7.0,14.0,11.0,-4.0
112.0,213,1071,2021,São Paulo Grand Prix,852.0,15.0,6.0,11.0,4.0
521.5,131,1071,2021,São Paulo Grand Prix,1.0,10.0,20.0,5.5,4.5
521.5,131,1071,2021,São Paulo Grand Prix,822.0,1.0,18.0,5.5,-4.5
510.5,9,1071,2021,São Paulo Grand Prix,815.0,4.0,17.0,3.0,1.0
510.5,9,1071,2021,São Paulo Grand Prix,830.0,2.0,19.0,3.0,-1.0
256.0,1,1071,2021,São Paulo Grand Prix,817.0,11.0,2.0,8.0,3.0
287.5,6,1071,2021,São Paulo Grand Prix,844.0,6.0,16.0,4.5,1.5
256.0,1,1071,2021,São Paulo Grand Prix,846.0,5.0,11.0,8.0,-3.0
287.5,6,1071,2021,São Paulo Grand Prix,832.0,3.0,15.0,4.5,-1.5
13.0,51,1072,2021,Saudi Arabian Grand Prix,841.0,10.0,12.0,11.0,-1.0
0.0,210,1072,2021,Saudi Arabian Grand Prix,854.0,19.0,1.0,19.5,-0.5
0.0,210,1072,2021,Saudi Arabian Grand Prix,853.0,20.0,3.0,19.5,0.5
23.0,3,1072,2021,Saudi Arabian Grand Prix,847.0,14.0,2.0,15.0,-1.0
23.0,3,1072,2021,Saudi Arabian Grand Prix,849.0,16.0,9.0,15.0,1.0
149.0,214,1072,2021,Saudi Arabian Grand Prix,4.0,13.0,8.0,11.0,2.0
149.0,214,1072,2021,Saudi Arabian Grand Prix,839.0,9.0,17.0,11.0,-2.0
13.0,51,1072,2021,Saudi Arabian Grand Prix,8.0,12.0,6.0,11.0,1.0
77.0,117,1072,2021,Saudi Arabian Grand Prix,20.0,17.0,5.0,17.5,-0.5
77.0,117,1072,2021,Saudi Arabian Grand Prix,840.0,18.0,10.0,17.5,0.5
120.0,213,1072,2021,Saudi Arabian Grand Prix,852.0,8.0,7.0,7.0,1.0
307.5,6,1072,2021,Saudi Arabian Grand Prix,832.0,15.0,13.0,9.5,5.5
307.5,6,1072,2021,Saudi Arabian Grand Prix,844.0,4.0,14.0,9.5,-5.5
269.0,1,1072,2021,Saudi Arabian Grand Prix,846.0,7.0,11.0,9.0,-2.0
269.0,1,1072,2021,Saudi Arabian Grand Prix,817.0,11.0,16.0,9.0,2.0
559.5,9,1072,2021,Saudi Arabian Grand Prix,815.0,5.0,4.0,4.0,1.0
559.5,9,1072,2021,Saudi Arabian Grand Prix,830.0,3.0,19.0,4.0,-1.0
587.5,131,1072,2021,Saudi Arabian Grand Prix,822.0,2.0,18.0,1.5,0.5
587.5,131,1072,2021,Saudi Arabian Grand Prix,1.0,1.0,20.0,1.5,-0.5
120.0,213,1072,2021,Saudi Arabian Grand Prix,842.0,6.0,15.0,7.0,-1.0
13.0,51,1073,2021,Abu Dhabi Grand Prix,841.0,14.0,4.0,16.0,-2.0
13.0,51,1073,2021,Abu Dhabi Grand Prix,8.0,18.0,2.0,16.0,2.0
155.0,214,1073,2021,Abu Dhabi Grand Prix,4.0,11.0,13.0,10.0,1.0
77.0,117,1073,2021,Abu Dhabi Grand Prix,840.0,13.0,8.0,14.0,-1.0
23.0,3,1073,2021,Abu Dhabi Grand Prix,849.0,16.0,5.0,16.5,-0.5
23.0,3,1073,2021,Abu Dhabi Grand Prix,847.0,17.0,3.0,16.5,0.5
0.0,210,1073,2021,Abu Dhabi Grand Prix,854.0,19.0,7.0,19.5,-0.5
155.0,214,1073,2021,Abu Dhabi Grand Prix,839.0,9.0,12.0,10.0,-1.0
0.0,210,1073,2021,Abu Dhabi Grand Prix,853.0,20.0,1.0,19.5,0.5
77.0,117,1073,2021,Abu Dhabi Grand Prix,20.0,15.0,10.0,14.0,1.0
142.0,213,1073,2021,Abu Dhabi Grand Prix,852.0,8.0,17.0,10.0,-2.0
613.5,131,1073,2021,Abu Dhabi Grand Prix,1.0,2.0,19.0,4.0,-2.0
613.5,131,1073,2021,Abu Dhabi Grand Prix,822.0,6.0,15.0,4.0,2.0
585.5,9,1073,2021,Abu Dhabi Grand Prix,830.0,1.0,20.0,2.5,-1.5
585.5,9,1073,2021,Abu Dhabi Grand Prix,815.0,4.0,6.0,2.5,1.5
142.0,213,1073,2021,Abu Dhabi Grand Prix,842.0,12.0,16.0,10.0,2.0
275.0,1,1073,2021,Abu Dhabi Grand Prix,817.0,10.0,9.0,6.5,3.5
323.5,6,1073,2021,Abu Dhabi Grand Prix,832.0,5.0,18.0,6.0,-1.0
323.5,6,1073,2021,Abu Dhabi Grand Prix,844.0,7.0,11.0,6.0,1.0
275.0,1,1073,2021,Abu Dhabi Grand Prix,846.0,3.0,14.0,6.5,-3.5
8.0,214,1074,2022,Bahrain Grand Prix,4.0,8.0,12.0,9.5,-1.5
44.0,6,1074,2022,Bahrain Grand Prix,832.0,3.0,19.0,2.0,1.0
44.0,6,1074,2022,Bahrain Grand Prix,844.0,1.0,20.0,2.0,-1.0
27.0,131,1074,2022,Bahrain Grand Prix,847.0,9.0,17.0,7.0,2.0
27.0,131,1074,2022,Bahrain Grand Prix,1.0,5.0,18.0,7.0,-2.0
10.0,210,1074,2022,Bahrain Grand Prix,854.0,12.0,10.0,9.5,2.5
10.0,210,1074,2022,Bahrain Grand Prix,825.0,7.0,16.0,9.5,-2.5
9.0,51,1074,2022,Bahrain Grand Prix,855.0,15.0,11.0,10.5,4.5
9.0,51,1074,2022,Bahrain Grand Prix,822.0,6.0,15.0,10.5,-4.5
8.0,214,1074,2022,Bahrain Grand Prix,839.0,11.0,14.0,9.5,1.5
4.0,213,1074,2022,Bahrain Grand Prix,842.0,10.0,1.0,13.0,-3.0
4.0,213,1074,2022,Bahrain Grand Prix,852.0,16.0,13.0,13.0,3.0
0.0,9,1074,2022,Bahrain Grand Prix,830.0,2.0,2.0,3.0,-1.0
0.0,1,1074,2022,Bahrain Grand Prix,817.0,18.0,7.0,15.5,2.5
0.0,1,1074,2022,Bahrain Grand Prix,846.0,13.0,6.0,15.5,-2.5
0.0,9,1074,2022,Bahrain Grand Prix,815.0,4.0,3.0,3.0,1.0
0.0,3,1074,2022,Bahrain Grand Prix,849.0,20.0,5.0,17.0,3.0
0.0,117,1074,2022,Bahrain Grand Prix,840.0,19.0,9.0,18.0,1.0
0.0,117,1074,2022,Bahrain Grand Prix,807.0,17.0,4.0,18.0,-1.0
0.0,3,1074,2022,Bahrain Grand Prix,848.0,14.0,8.0,17.0,-3.0
8.0,213,1075,2022,Saudi Arabian Grand Prix,852.0,19.0,2.0,14.0,5.0
37.0,9,1075,2022,Saudi Arabian Grand Prix,830.0,4.0,20.0,2.5,1.5
6.0,1,1075,2022,Saudi Arabian Grand Prix,817.0,14.0,4.0,12.5,1.5
6.0,1,1075,2022,Saudi Arabian Grand Prix,846.0,11.0,14.0,12.5,-1.5
0.0,3,1075,2022,Saudi Arabian Grand Prix,849.0,18.0,3.0,17.0,1.0
0.0,3,1075,2022,Saudi Arabian Grand Prix,848.0,16.0,7.0,17.0,-1.0
0.0,117,1075,2022,Saudi Arabian Grand Prix,840.0,13.0,8.0,15.0,-2.0
0.0,117,1075,2022,Saudi Arabian Grand Prix,807.0,17.0,9.0,15.0,2.0
8.0,213,1075,2022,Saudi Arabian Grand Prix,842.0,9.0,13.0,14.0,-5.0
37.0,9,1075,2022,Saudi Arabian Grand Prix,815.0,1.0,17.0,2.5,-1.5
16.0,214,1075,2022,Saudi Arabian Grand Prix,839.0,5.0,15.0,6.0,-1.0
78.0,6,1075,2022,Saudi Arabian Grand Prix,844.0,2.0,19.0,2.5,-0.5
78.0,6,1075,2022,Saudi Arabian Grand Prix,832.0,3.0,18.0,2.5,0.5
38.0,131,1075,2022,Saudi Arabian Grand Prix,847.0,6.0,16.0,10.5,-4.5
38.0,131,1075,2022,Saudi Arabian Grand Prix,1.0,15.0,11.0,10.5,4.5
16.0,214,1075,2022,Saudi Arabian Grand Prix,4.0,7.0,5.0,6.0,1.0
12.0,210,1075,2022,Saudi Arabian Grand Prix,854.0,20.0,1.0,5.0,-5.0
9.0,51,1075,2022,Saudi Arabian Grand Prix,855.0,12.0,10.0,10.0,2.0
9.0,51,1075,2022,Saudi Arabian Grand Prix,822.0,8.0,6.0,10.0,-2.0
12.0,210,1075,2022,Saudi Arabian Grand Prix,825.0,10.0,12.0,5.0,5.0
10.0,213,1076,2022,Australian Grand Prix,852.0,13.0,6.0,12.0,1.0
55.0,9,1076,2022,Australian Grand Prix,815.0,3.0,19.0,2.5,0.5
24.0,1,1076,2022,Australian Grand Prix,817.0,7.0,15.0,5.5,1.5
24.0,1,1076,2022,Australian Grand Prix,846.0,4.0,16.0,5.5,-1.5
1.0,3,1076,2022,Australian Grand Prix,849.0,18.0,5.0,19.0,-1.0
1.0,3,1076,2022,Australian Grand Prix,848.0,20.0,11.0,19.0,1.0
0.0,117,1076,2022,Australian Grand Prix,20.0,17.0,2.0,18.0,-1.0
0.0,117,1076,2022,Australian Grand Prix,840.0,19.0,9.0,18.0,1.0
10.0,213,1076,2022,Australian Grand Prix,842.0,11.0,12.0,12.0,-1.0
55.0,9,1076,2022,Australian Grand Prix,830.0,2.0,3.0,2.5,-0.5
22.0,214,1076,2022,Australian Grand Prix,839.0,8.0,14.0,9.0,-1.0
104.0,6,1076,2022,Australian Grand Prix,844.0,1.0,20.0,5.0,-4.0
104.0,6,1076,2022,Australian Grand Prix,832.0,9.0,1.0,5.0,4.0
65.0,131,1076,2022,Australian Grand Prix,847.0,6.0,18.0,5.5,0.5
65.0,131,1076,2022,Australian Grand Prix,1.0,5.0,17.0,5.5,-0.5
22.0,214,1076,2022,Australian Grand Prix,4.0,10.0,4.0,9.0,1.0
12.0,210,1076,2022,Australian Grand Prix,825.0,16.0,7.0,15.5,0.5
13.0,51,1076,2022,Australian Grand Prix,822.0,12.0,13.0,13.0,-1.0
13.0,51,1076,2022,Australian Grand Prix,855.0,14.0,10.0,13.0,1.0
12.0,210,1076,2022,Australian Grand Prix,854.0,15.0,8.0,15.5,-0.5
16.0,213,1077,2022,Emilia Romagna Grand Prix,852.0,12.0,14.0,14.5,-2.5
113.0,9,1077,2022,Emilia Romagna Grand Prix,830.0,1.0,20.0,2.0,-1.0
46.0,1,1077,2022,Emilia Romagna Grand Prix,817.0,6.0,3.0,5.5,0.5
46.0,1,1077,2022,Emilia Romagna Grand Prix,846.0,5.0,18.0,5.5,-0.5
1.0,3,1077,2022,Emilia Romagna Grand Prix,849.0,19.0,5.0,18.5,0.5
1.0,3,1077,2022,Emilia Romagna Grand Prix,848.0,18.0,10.0,18.5,-0.5
5.0,117,1077,2022,Emilia Romagna Grand Prix,840.0,15.0,11.0,14.0,1.0
5.0,117,1077,2022,Emilia Romagna Grand Prix,20.0,13.0,13.0,14.0,-1.0
16.0,213,1077,2022,Emilia Romagna Grand Prix,842.0,17.0,9.0,14.5,2.5
113.0,9,1077,2022,Emilia Romagna Grand Prix,815.0,3.0,19.0,2.0,1.0
22.0,214,1077,2022,Emilia Romagna Grand Prix,4.0,9.0,2.0,12.5,-3.5
25.0,51,1077,2022,Emilia Romagna Grand Prix,855.0,20.0,6.0,3.5,-3.5
25.0,51,1077,2022,Emilia Romagna Grand Prix,822.0,7.0,16.0,3.5,3.5
15.0,210,1077,2022,Emilia Romagna Grand Prix,854.0,10.0,4.0,9.0,1.0
15.0,210,1077,2022,Emilia Romagna Grand Prix,825.0,8.0,12.0,9.0,-1.0
77.0,131,1077,2022,Emilia Romagna Grand Prix,1.0,14.0,8.0,12.5,1.5
77.0,131,1077,2022,Emilia Romagna Grand Prix,847.0,11.0,17.0,12.5,-1.5
